,board_XKZC3,board_ZNYDK,board_QMNEL,board_3CAB1,board_N8XVM,board_PWHKH,board_9APYS,board_A6DFX,board_30TZX,board_1YCBX,board_RFXC8,board_RMM0O,board_O5US0,board_7H2WS,board_D3LV3,board_AQNAB,board_VQIE8,board_IAYA2,board_ZRWPF,board_S3T0O,board_U7A6L,board_YO6BX,board_UINMM,board_B6EWK,board_2J3H4,board_YSRWQ,board_31PNS,board_2CXWD,board_1JSUK,board_ZA57K,board_8UO4A,board_6VRMO,board_EJJAS,board_0IU46,board_UH72S,board_I9FJE,board_03OAX,board_OCTY7,board_5A09V,board_YYJSC,board_97E59,board_L1712,board_8GKLR,board_UBZTQ,board_31N2E,board_O2QR7,board_DRQWY,board_CNJ0M,board_1OYSD,board_57VFN,board_ODV5S,board_TQK2D,board_5C6WO,board_BUKKI,board_KFW8Y,board_5DMX7,board_BAMG9,board_BW970,board_DHZ39,board_8CSFE,board_130BF,board_ITTNN,board_1VINL,board_XNIVM,board_L15BF,board_IVQ12,board_N2KU5,board_VWWFF,board_ZHJIL,board_FXX6K,board_0RI0D,board_5NKTD,board_KD4T3,board_QNE3I,board_ROFNB,board_JDLXU,board_KHP6Z,board_RU5UY,board_LBAXI,board_X4FYR,board_YT58O,board_3EANT,board_YYHJG,board_850EX,board_R48GT,board_68PH3,board_7X631,board_7037H,board_LOLOK,board_IP60C,board_T8TTR,board_KPJU4,board_NAYL4,board_PF952,board_6LNQZ,board_5JVRD,board_9CL6E,board_AHGSN,board_IPUV4,board_TINGB
306.06060606060606,-49.535525361681856,-50.434488232268905,-49.89349159761834,-51.07001293526584,-48.37070334560557,-48.700428121958346,-49.36467851538163,-48.735753992932594,-50.881333793517776,-49.52256858205527,-49.51686195269759,-50.969380388287306,-50.422445684934104,-53.17301515932609,-51.956477386484345,-49.06668624281549,-50.059808630849886,-49.51910956920241,-50.94772812842241,-50.0033914998869,-50.481972675869756,-49.45725942623394,-50.74209252300114,-48.94904867070323,-48.317323994768245,-51.09860957456865,-49.394942395594235,-49.77721240390804,-49.1400230027169,-50.60832312695091,-51.588680860400586,-50.33514152603242,-48.201606626556554,-49.675380454982,-49.64279203539502,-50.78486573073999,-51.15658914311729,-50.24348428479616,-49.67226912576514,-51.553042412611376,-49.383143733940344,-50.51137982636436,-50.673522515433255,-47.66264139700905,-51.20310469820151,-49.07493815909441,-48.707234186971284,-50.01675064373031,-52.46101830288226,-51.07405376753463,-50.27537496439539,-49.39124564312674,-48.725434464636805,-49.938662490873696,-49.277080191975216,-49.47832724060648,-49.67006466382483,-49.597708443419016,-49.994901234557354,-50.13957569658942,-49.466218080086726,-50.47105240232501,-48.83604897640867,-49.46811152924027,-49.11978546314571,-50.31815700314133,-50.67402731523256,-50.55572211158308,-49.43240275427286,-51.848839305681416,-49.129417402010745,-48.466814895686255,-50.27073746253624,-49.760603051315535,-51.32394280268595,-48.47158838705843,-49.24745260278409,-49.900186387216365,-47.92819284512335,-49.4303014584221,-48.93119291423907,-51.424211787386646,-50.98092961033139,-49.38789918436953,-50.575866636080896,-51.484462777837415,-49.98603471133956,-48.0960234262602,-49.859823010484845,-50.15095939281921,-48.569487866144236,-50.05562193625282,-50.86570467528747,-49.938545378298954,-49.771398423661424,-50.017404710134244,-50.39177485956534,-49.56449334287497,-49.19012242363762,-50.11761405260589
310.1010101010101,-49.037174154208884,-50.6728986436853,-50.26945828574632,-51.1668021386049,-48.99197417874847,-47.48318072422117,-49.82012686791135,-50.77286498812271,-49.49764651462346,-50.61115580857142,-49.67314071737823,-50.3188577939085,-49.69091000354828,-49.75155990710612,-50.71435522967269,-50.81172739688793,-49.69077143839759,-49.654574482032885,-50.03383691430981,-49.26930649592837,-48.52757789859569,-50.38587123969345,-50.64817030831715,-49.50246118729814,-50.12674015038566,-50.30966758965443,-51.852799209477794,-49.90648518243045,-49.87181678666287,-51.167503342181675,-50.424710883925144,-48.03043036499144,-49.5553444165516,-49.04905297794181,-49.71537634302298,-50.56615889514576,-49.778735138920034,-50.597698172114285,-50.937997484498204,-50.333968034225705,-51.25269286416622,-49.0624919397119,-49.75442226444055,-51.77845956193489,-50.586233210751026,-51.74342838968124,-49.73749193118017,-50.242925891360684,-50.68218847877801,-51.9892407350315,-48.93994816748699,-50.01236753183049,-51.067050315680454,-50.09071219712099,-50.33178178040227,-50.58697936775736,-50.0428202221893,-48.68316686127648,-51.81454783007601,-49.77672156981505,-49.719237610688204,-50.63693630046341,-50.88444522906047,-50.858396209082954,-51.76616280105574,-48.626972049539845,-48.42283838156182,-51.51461948762954,-52.61830134903342,-49.63970311657897,-49.98388565111267,-49.3678360833158,-49.03215731439293,-49.8161923439185,-49.641847794395275,-50.32367789472845,-50.037415986363776,-50.67490743091454,-50.356374794670806,-49.23631127799679,-52.67087625940526,-50.01974073098203,-49.538448121500046,-51.091303831977235,-49.97604157847162,-50.177310458483916,-51.29214642338854,-51.29403102002126,-49.331014609649195,-51.038413763575946,-49.38857134902595,-50.103219754057186,-50.11786816935476,-47.92816889106677,-51.839864276411255,-49.37106736880801,-50.15672257940478,-50.1492853552232,-50.59600710097349,-48.5504795745689
314.14141414141415,-50.84109597564152,-48.66375414390845,-49.3028307026672,-50.930132495514435,-48.9850874683565,-49.894605177891044,-48.43877224170227,-51.63738990082204,-50.210141437185214,-49.31529516588365,-48.61385706441813,-50.32585981010226,-51.77553787646655,-48.459147306319515,-51.167877495930405,-50.41217882610028,-49.59738520416927,-50.047803093637015,-50.14756846304174,-51.0257699153359,-48.48719717441253,-50.19429939453593,-49.71676496716183,-50.01317062531352,-50.120499393630396,-52.02537038817888,-52.186422291983746,-51.1826920815295,-49.07512826186384,-52.23106238415927,-50.46663245755541,-51.65843847572109,-50.66864448892667,-50.814028845405005,-49.66893943510545,-49.31891537451197,-50.84014945615288,-51.09649301998158,-49.146945345412306,-51.470299378814936,-49.28620123968839,-53.1614248511271,-50.15190692952565,-48.172383659815424,-49.21815995743447,-50.52336520996244,-51.0558608515187,-50.63347771899118,-48.363077054351905,-48.541938709506006,-50.76529998748076,-51.67841075165434,-50.88141326614097,-47.96637821183994,-50.17447025616372,-50.11839882608407,-48.38440951012133,-48.81503440452149,-48.770078252567664,-50.589350144824685,-50.257041939167785,-50.67565254413873,-50.024916641660404,-49.41997754233333,-51.104809464914055,-49.48818476756461,-48.108151169839445,-51.21929772794026,-51.557135448059995,-49.0570950790195,-51.02976623161402,-51.079460993315784,-50.77784630613625,-50.634182141736886,-50.36484651735401,-50.693978386884005,-49.83735787640549,-49.9498712467355,-48.005882411649615,-51.08071371044595,-48.88677411270684,-50.25433520413453,-51.13187591650583,-51.13271017270017,-50.578061301620366,-50.66632263059235,-51.212737192804425,-50.810400113411234,-48.38746419437593,-50.16661658594379,-49.95953741874977,-49.9920135650062,-50.37866746896094,-49.69499560245029,-51.48728911527907,-51.090039697088685,-49.73815631452606,-51.25973922015265,-51.109121560595916,-51.0057850886913
318.1818181818182,-50.510462214184315,-51.391046097174595,-50.787765401213704,-52.09308835442755,-50.58066987090555,-50.625493157475944,-51.68638626986466,-49.25111782056599,-51.15228575784411,-50.32610150039557,-49.76456248251988,-49.659597726735065,-48.867165113095425,-50.247752006160056,-50.62511164567614,-48.92053343619364,-49.046879037838714,-50.97302123665708,-49.7029713273606,-50.229804195439186,-51.08625341218812,-49.85260853568033,-48.976089205843834,-48.76274439733524,-49.76029117582124,-49.33057984761723,-49.647570840646516,-50.44414476591061,-51.105160524892995,-49.953957573220364,-49.57403605695908,-49.393126888061936,-51.14740592150404,-50.813859211952334,-50.30895453978568,-49.56735431386025,-49.591403639824534,-50.075618115279156,-50.34066894513359,-49.769669266831755,-48.70875888434667,-49.74670996172732,-49.00177506427228,-50.14501788336988,-49.37201139747414,-49.03939141716455,-50.00419189755586,-49.58020693197364,-49.15661004642714,-50.86626571910564,-49.86013367511161,-49.71775616637672,-49.14002514105635,-50.74295124873492,-50.279329456594795,-51.529528821657244,-50.0099502640719,-50.049245808791554,-49.9216922799534,-51.56203202396299,-48.934742006561756,-49.71303115370124,-51.33636560320989,-48.84086064290135,-50.014448192889965,-50.003443585807375,-51.72702346913654,-50.0152552296484,-51.66759775091681,-50.34998734634121,-48.62808408105564,-50.83274844722554,-49.50471358984728,-50.892953880467175,-49.72268859187522,-48.27956429967197,-49.36993610376599,-48.17411168564966,-48.5319831013824,-48.81062229453256,-48.3843272295976,-50.496511194542954,-49.08669800153352,-50.67681876032163,-49.68939427306218,-48.65149528907793,-49.9611470770767,-49.49432310588063,-49.89035450281708,-49.904277951964325,-49.06572819079022,-48.90216490971564,-49.254330557909825,-49.32558021776691,-49.962344132765715,-50.43037757462924,-50.2549355166744,-48.93328812327236,-48.41478323938098,-49.69221513212316
322.22222222222223,-51.85430866901585,-49.29251569593196,-51.375429471343296,-48.19924509349122,-50.1282191263759,-50.859564060266145,-49.19276348095982,-48.94854303964943,-47.76188690012989,-52.005234540349626,-49.65463245407425,-49.62503821469876,-49.31469209126786,-51.272153239195994,-49.79237834394731,-49.97481634194824,-50.88497215352427,-49.686499655097386,-50.351712091094825,-52.011905729972526,-51.08558446070166,-50.13038020970144,-51.8495744403585,-48.796537489905695,-49.830653372611096,-49.929637116278805,-48.633732336935424,-48.93112742501262,-49.153856430870135,-51.58617179388282,-49.2765409551583,-48.75645136994669,-49.49387473680683,-50.8668386244203,-51.085643095745645,-46.97399427107846,-51.45658674014504,-50.344443223732796,-47.36615524912307,-50.89413795600101,-50.299899440776734,-50.26960491633184,-49.634257248347495,-49.1026376996147,-50.15528101617875,-49.26587136625378,-50.02151829070846,-49.44704387852408,-50.13356472063761,-50.760487732860824,-51.87191306808174,-51.598877631363024,-50.76625844013533,-49.435219708657115,-50.537121924693174,-51.70478916505525,-49.929137742083775,-50.99314488999616,-51.11710698223845,-50.11439671503939,-50.40349553894316,-49.96646028861305,-52.2242474930247,-47.99044286377469,-50.90527604041301,-51.28488021467348,-52.36093098915392,-50.08961379579579,-48.954743494173506,-47.933449599756315,-50.534280607084135,-49.028707069221454,-51.534351661702786,-49.70576642270134,-49.14313915591793,-48.54021705575847,-48.93582502573451,-48.51006146881765,-49.88513603739736,-49.44782352806083,-51.340971996204594,-50.293425921892975,-48.50224021483013,-50.60830967844945,-50.49874876461971,-48.63686214383735,-49.82699727111659,-49.95037654975363,-49.92494086995937,-50.3216897735384,-51.457906754792255,-48.944334537789686,-50.10082676487443,-49.50143318878451,-49.12379647823729,-49.63274562009147,-49.51330324157418,-49.36752595671665,-50.51275894618902,-52.4219735384151
326.26262626262627,-49.932596736616645,-48.48076826307386,-50.973626986014004,-51.00600389469575,-48.677789565669045,-49.06936677445307,-50.4750819176068,-49.46294525244936,-50.05139565467028,-49.95669677465528,-50.74919511323285,-48.47032912831199,-48.803806421171416,-49.98076638494411,-50.20478938887944,-51.559004525971915,-51.24302723332726,-50.4167736012012,-49.12080349395863,-49.911763993389286,-50.086053761481885,-52.0643040053229,-50.34758703070086,-50.391694362506904,-50.71418910015485,-50.168982361695306,-48.85240439021313,-51.10817351794917,-50.12810546088049,-49.341925318965686,-50.97974231620159,-49.2633332843702,-49.81589701859654,-49.53581453257841,-48.92617027590914,-50.33445772016204,-49.25745684353685,-48.531654619229876,-52.16968326413699,-49.588758430526696,-47.67309826897483,-51.187133360402996,-50.30890711500692,-51.421573647407804,-50.89345834602671,-49.885993601857464,-50.47041239828757,-50.252930112650084,-51.049599714052,-50.97779227132527,-48.65476834894819,-50.75084283771472,-51.24987319749062,-51.318412364133735,-50.01494413953724,-49.835469528283646,-49.03431909764299,-50.22917920171941,-48.08068854290047,-50.314701981331545,-49.4492238325279,-49.66079822889219,-51.09013313856735,-51.07595280970333,-48.25425041868297,-48.486837215823265,-51.62287588441568,-51.76155056377988,-49.25419061972201,-50.076597039864566,-49.95317861764685,-50.78804777802877,-50.722803649608494,-48.91984320170948,-49.63015316868789,-50.60594366616571,-50.23248735267736,-49.18746188845878,-49.63511204860839,-49.57796839782656,-50.83450868382807,-50.18269691747631,-49.779234357697085,-50.12705546068046,-49.335805099575566,-50.85146134844239,-50.95783338764495,-50.37557477161567,-50.02126000412978,-52.38944673609385,-52.35086678750576,-51.51283335907704,-50.779265789296986,-50.375189079320094,-50.38361855587856,-49.787098868507286,-48.72837820140239,-50.40148591295568,-51.401461525066885,-49.45256336078152
330.3030303030303,-48.0289189157099,-50.441396507363116,-51.72957001530099,-51.69191507135711,-50.060361961369395,-50.39750992698382,-49.66344350037305,-50.48681585030563,-50.39537286654893,-51.54743020386141,-50.18922464804712,-50.297784201543394,-50.889195840602376,-49.83311997111974,-51.26834041337491,-48.83247602081526,-51.280549617096504,-51.47554846855321,-51.06184348699449,-48.43136411997436,-48.413585595090346,-47.653960310077494,-50.05837501785944,-49.273232307707296,-50.58761068348676,-49.831805176118095,-47.87716874648047,-51.59552175245956,-49.158194212710534,-51.776426574277274,-49.056888065158546,-50.62705177586124,-50.18640325991236,-47.90350983255226,-49.585812183876975,-51.499766938838874,-51.21779362407787,-49.377260586619386,-48.98715368581384,-49.30204260526151,-50.08180005912264,-48.828605344917506,-50.096470657622575,-50.51832961819921,-49.10305949352046,-50.13790660846221,-49.495230308801574,-50.561326251950334,-49.14067952748762,-47.643214066471536,-50.27191742046547,-50.7706518667809,-50.36899259775491,-50.62386167434525,-49.788413582774695,-49.02137608294371,-48.51060632548629,-49.340009725932426,-49.53194297805133,-51.325404507608155,-50.94225158257619,-49.951036962922345,-50.763331756597466,-50.631707785987516,-49.475414786932106,-50.11720169092438,-52.14264250700436,-48.67462486303081,-49.07115299879305,-50.64910175517181,-51.199975455399034,-49.82393838153527,-51.48700073720618,-48.19281819150887,-49.73277466015706,-50.717582789619655,-50.601203817701794,-50.913757579750765,-47.83708136996579,-50.34933372545064,-50.035339724374005,-49.9221911937287,-47.81945963647421,-48.12405173229239,-49.545166873287116,-51.449679721948804,-48.42547711483351,-51.48090789630076,-50.85284060528994,-50.05085947392714,-49.15068937704132,-48.909704900505666,-49.70044812192367,-48.73616294577441,-49.428556758811986,-49.81106448731378,-50.36138998032645,-49.402385694811464,-50.54211007261686,-49.92941520502268
334.34343434343435,-48.970682674368064,-50.7413659107474,-48.459650715459375,-51.37724586827201,-52.54777559663558,-50.4855706503302,-49.33506912497014,-50.07144813761361,-51.1723365799326,-49.264283009465885,-50.631368362364896,-48.311549476604824,-50.03356883342878,-49.93745752976935,-50.15030301514632,-50.6781251878124,-49.540192790982495,-49.19438969247761,-49.68494573275924,-51.01932803674876,-50.51972715081782,-48.27621565980709,-49.349288012180814,-51.201867772993005,-48.94237843939061,-49.76011176487318,-48.68298305743737,-50.78032990843006,-49.718303725089484,-49.8349484502421,-51.87810128344178,-50.50819413204024,-48.67720809797046,-51.06285889415198,-47.81831400354702,-47.375425826679624,-51.07178893918769,-48.78812781215211,-49.61198611781366,-51.92876797293103,-50.92114377425132,-51.828372509097036,-49.309716274310624,-50.53780230562256,-50.054412648663906,-51.04708059273266,-48.185283409677396,-49.17133494029229,-49.17664536120492,-47.63618948154988,-49.081712505178785,-51.57569392054425,-47.407167991465585,-51.72938381111852,-50.19427813891486,-49.159410486306584,-49.50871332787297,-49.56952961725217,-50.169533868669205,-50.29781697439925,-50.62991929828246,-49.07182807933608,-50.353209417724045,-48.69828052744284,-49.856796509070705,-49.00611731395343,-49.08656367290135,-50.05173838632796,-49.78787507888549,-49.15382467267329,-50.8977925051144,-49.76434136533596,-48.72560658222644,-50.52743849930398,-49.93055695938857,-49.572336106028246,-48.78548627497714,-49.59151144950417,-49.40449637319933,-49.64025907977579,-49.8917414750088,-49.315521890316084,-48.943499953742624,-49.17146485724658,-49.31041803915577,-50.84660874192232,-50.56069071443187,-49.08801671323895,-50.76563824896632,-49.22258214873916,-51.1860438090176,-50.565127589839946,-49.12985617918381,-51.23404304084971,-49.31227319797273,-49.74981350990162,-49.20247877814811,-49.584547330461234,-51.796351432933186,-50.5645499568069
338.3838383838384,-50.016897991888946,-49.463574417118316,-49.88585840068491,-49.76243381392378,-50.2109223048582,-48.39733445063835,-51.337930610597574,-49.66903306567064,-49.325054890324395,-51.103276274239825,-49.49163756247493,-50.31992232521893,-50.677592755674134,-49.95795242821589,-50.424015237458754,-49.18598742697963,-48.5789010337574,-50.90373688735238,-51.03745453077474,-51.86073488204263,-49.64589224406457,-48.79215838514213,-48.89070210692701,-52.87598874872789,-49.020492242213344,-50.529619973887236,-50.588427745769316,-48.74868756356108,-47.2300025660915,-50.285860856564376,-48.674945683595006,-50.18835035101375,-50.23350257811486,-50.15465666891466,-50.58076978955452,-49.45722960771755,-49.687072238462676,-49.21226679147214,-50.228430214564526,-49.912667858197,-48.752467131921584,-48.80497314248743,-50.77932758151749,-48.71607872119753,-50.32807303205432,-49.83825216513311,-49.97935503799791,-48.50022091650602,-49.23352312726045,-49.14051145837742,-49.823557593334726,-49.56849685970957,-49.12378653565471,-49.49944237808184,-50.7848805331552,-49.587200017346795,-49.789947414909136,-48.865714019600766,-50.67856124875623,-50.51725949194179,-50.946209223085624,-51.216198332896234,-49.5478344158959,-48.8581620440272,-51.40429548198541,-50.14415272554666,-50.780576111841604,-49.30064793383597,-49.70539984096245,-49.562294272125285,-49.24214357642249,-50.50566131955786,-49.227902678994845,-49.38299883488903,-50.530083565645135,-49.65734173906476,-49.54863186755941,-50.577728656264945,-50.54225860788245,-50.84164546638602,-51.05515983915467,-51.46091248585758,-49.10051541865364,-51.21982806483302,-50.89675040758488,-51.7658161183391,-49.668142304849475,-48.500981243294696,-50.369634172969604,-51.00778527925776,-50.78185312156736,-49.78467742848412,-48.22647418850402,-50.47459626099294,-51.037554515188674,-48.29757928479032,-49.55393045058373,-49.630326004031815,-51.68497630673098,-50.92353832644709
342.42424242424244,-50.08824914867092,-48.16874360675609,-47.51247603571543,-47.92160195048567,-50.719935003561375,-50.59701866012764,-49.71186788736452,-51.49413819451026,-48.941088289310734,-49.85002323733171,-48.905940293665566,-48.87821282429663,-51.94328814257164,-51.90055255876116,-48.704773219658456,-50.80957133114674,-49.349854959414735,-50.190406826101906,-49.955995796434465,-49.43634189448744,-49.04998380100614,-51.63813831969292,-50.36068886684514,-50.24537147679379,-49.05088320877254,-49.28246460977784,-49.18150937288896,-49.2793134711822,-51.27037608785405,-50.47980355512064,-49.5785980223875,-48.93752980070229,-49.66599830692907,-51.34596613108886,-48.231309600260474,-51.359436638511035,-47.65530742838289,-52.18933189651749,-49.74941062954602,-49.501737934675084,-49.5917039307597,-49.67646211061539,-49.699153296425344,-50.07157587448804,-50.815269158756855,-50.33301544161644,-49.27500520702846,-48.576575210950296,-53.415565692086496,-50.868806349703206,-51.89835522098678,-50.38564148444771,-50.69237959673896,-49.35410410281197,-50.10653702098346,-51.07465256002849,-50.73467265954478,-51.52828972964036,-50.76198910831789,-50.63291220033326,-50.46503729641024,-50.54068738282567,-50.58833531645777,-50.94441007668938,-50.045470749183984,-50.727142535777396,-49.74273484273166,-50.30554055506267,-49.94462080470044,-49.89915894779766,-49.55163458757256,-51.732148656513864,-48.51460886919721,-49.31302919884756,-50.1562594617457,-48.62970556752641,-51.048812624500734,-48.38491534478705,-49.745606511282745,-49.27615168139863,-49.94928082401613,-49.82802814020839,-52.48697820851226,-49.05386833808058,-49.121689224476704,-48.44451054338932,-49.81857447355951,-48.98597944656387,-52.83981386261128,-50.77565311689788,-50.990492472111214,-50.31876950483737,-50.50313957547894,-50.12295437955526,-51.24595638670908,-49.709356126275,-48.96289227543465,-50.4936034201462,-51.40295274204164,-49.02713151863401
346.4646464646465,-50.764659580984514,-49.48268362650969,-49.695664949975324,-49.76042591568676,-48.59315070873727,-49.782820117655426,-50.90535620163456,-48.79003002688153,-48.16802863430475,-50.43068310512565,-50.89814418962158,-50.592311068272046,-48.853455264640175,-50.1895675019521,-48.54970754504353,-48.92892630360166,-48.59577538968731,-49.72784165583484,-50.26180225251222,-49.6240550529111,-49.94348267974301,-49.678197293747864,-49.01291859881995,-51.23915202989868,-48.97947172955592,-50.733135169976855,-50.36845530235357,-50.692708611183996,-49.64747607399658,-50.808910571525296,-50.424959169335814,-50.57195264913775,-50.0033858945231,-50.49933002610443,-50.99369328596404,-50.696029264951825,-50.11763386029462,-49.65748879241449,-48.082830670709484,-49.11531267805813,-50.60646690455567,-51.83557191495757,-48.82249165200376,-47.83587934536413,-50.41424864457863,-51.13690457267318,-49.75469092492089,-49.85790935788726,-49.175779734678734,-49.69816520414266,-51.34000239037584,-49.48995955803736,-51.29507209015229,-50.73946631876619,-49.098204495650755,-50.070596443722074,-51.011682977825075,-48.85446549964207,-49.790648488245694,-51.20088026719175,-50.24978428334006,-48.642333843627654,-47.97451077654448,-50.13843874622319,-49.04747456291948,-49.53646896115468,-50.48597957568203,-48.922974843592804,-51.02113729443643,-51.61758211146503,-48.783903758148014,-49.617613741833324,-50.67884505516815,-49.67441116787979,-48.50466876609635,-51.51565498667832,-48.10121442146494,-49.57065986732935,-48.963801907177704,-52.28299563616161,-50.28565790916628,-49.81010177432373,-50.72046846930512,-48.36173082752167,-49.861383461949515,-48.678270331174346,-49.67327599509638,-51.65744348367552,-50.868001272181814,-49.93622839401445,-50.91324605796536,-50.03968336357997,-50.29745197811726,-49.275431635776904,-50.829689074886225,-50.918243522424554,-50.001258396307215,-51.477061258964405,-50.46094580328375,-48.333378850796706
350.5050505050505,-51.3997826059095,-50.701855651209414,-51.0047180672911,-49.30864560913152,-49.53963368196452,-50.54585804137674,-50.39174679857101,-49.01062594305411,-48.65241861533175,-49.38449845776913,-49.492733037487035,-49.358045176473325,-51.045591858903435,-49.22654877134892,-51.44105749401915,-51.11898132607772,-49.63444239956872,-50.05403958834994,-49.54555074386719,-50.38534314744148,-51.210520534161454,-50.65876196904905,-51.04637550632437,-48.8325244637934,-49.89854695430007,-50.59004807169333,-48.90209385563514,-49.551020681000445,-49.27109921550319,-50.03063506216746,-49.69180113616339,-49.073835332347194,-50.124964825473995,-49.17409746277194,-51.328769891024024,-50.20867505295462,-50.22043230057688,-48.322054942862074,-50.947666358591235,-47.94601753437611,-50.16626666664866,-48.894311021025096,-50.70571102335608,-49.6385154750452,-52.71215185101291,-49.27566814991353,-50.43592896179803,-50.53617844173336,-50.25365668210659,-48.00724107625001,-50.13534097891934,-50.00388960806933,-49.31542899304168,-51.218598610538436,-50.378128112270396,-50.13677523368534,-50.05415845463574,-50.32640685175019,-50.66606232526722,-49.21036154938755,-51.688337984117645,-49.46923348272223,-51.72521291330811,-50.52080050379052,-48.33243267939548,-51.40311092943231,-49.649326280101874,-49.844108896352154,-50.58961503699666,-49.33977523246733,-49.514738477528695,-50.47141710913772,-49.52107861678148,-48.94160586987803,-50.37222312714404,-49.67581963721063,-49.29451619108286,-50.56088722171312,-48.47012282619708,-49.13408083656608,-49.240899286923174,-49.136994145759694,-50.01754380397833,-50.97316495682009,-48.14051819768431,-49.969343784428325,-49.5569174231573,-49.06768733364689,-48.76725196864167,-49.930560725844714,-50.46170686362923,-52.09208296479519,-48.68383160409997,-49.44272143795252,-49.68205947920549,-49.520628054127336,-49.27069677722086,-52.10076142069818,-49.960662443597165,-49.7180536314376
354.54545454545456,-48.80796456533008,-51.53560854805752,-49.728710907079346,-47.75600444298149,-48.94579371529393,-49.31082307157573,-51.38869690515397,-49.656763713777586,-51.026000928756936,-48.56574411948784,-49.775902400381185,-50.08235418254223,-49.01822142765039,-51.252410644339136,-50.35312033616912,-49.34828369254846,-51.627069104496925,-50.16808811348808,-50.93423788443565,-50.50008612600601,-50.3148647881567,-51.83289715198236,-51.68755080919627,-50.14511222551674,-50.23175332561154,-49.51891903599041,-50.871566503287404,-51.103186279516656,-49.93215060604884,-49.838941057059344,-49.333035404175966,-49.37166867077171,-49.12090951003945,-50.94872678262851,-49.694114861116326,-51.24934178832028,-50.006278136952595,-49.13692390877823,-47.63577315574548,-49.62338031150158,-50.68607965456515,-50.97326404664283,-49.47641433660274,-50.37172962724655,-49.22394776269182,-47.13828754419374,-51.18553057985865,-49.9128938044756,-51.14600670048622,-49.69599869192184,-50.249038305216374,-48.58787942500167,-50.257664973939136,-49.42930988310834,-50.05168716449478,-50.21723115602162,-48.338566149159746,-51.51530984938423,-50.308196176098214,-50.210271951586996,-48.30065918224032,-49.74235231161826,-50.55192908673411,-49.39219594120402,-48.884135612138515,-49.54116142546602,-49.86180816096412,-51.291320486011216,-49.41959816479637,-50.01414392757664,-50.54806660528055,-48.81934838080832,-49.86382023931267,-50.683178191449905,-48.6518375689555,-50.409206189510165,-50.87175907556366,-52.00195587789528,-48.33686175018482,-48.5099610750906,-50.61679663030504,-49.843836288485136,-50.54941733351531,-51.31817803382087,-49.35850439848126,-49.99934468110813,-52.08777469842156,-50.80253284656426,-50.065539364551775,-48.248522065245055,-49.543772732652734,-50.78127476044669,-48.696116563415536,-50.60007940354024,-48.011222702657705,-49.49890970052747,-49.36285851055455,-48.24028085546358,-50.35447246521036,-52.38749000286866
358.5858585858586,-49.35220291870999,-49.62004978122797,-49.53643463632538,-50.697358573798965,-51.44753034648286,-50.11058411564796,-49.83911516832345,-50.329273072971354,-51.22204422817127,-50.522928157338754,-50.39267306376192,-48.605019768573854,-50.598141381211434,-48.596429160994504,-50.10737650794345,-49.20707259224751,-51.240806363692386,-50.43894908980044,-50.1888709545702,-50.670797778929945,-50.335171474124564,-49.95261401053938,-50.86772337787248,-50.0336196604524,-50.793927704258685,-51.448985870865656,-51.36881589265613,-50.686805345768136,-49.95542266236954,-49.42699402136976,-49.57983519935386,-50.202609231754145,-49.612435069475794,-51.17238264352361,-50.07894773683385,-48.76685733814427,-50.36086671717033,-51.17865506259382,-50.37089158433539,-51.516804134698475,-49.43762697821068,-48.50866174381327,-49.131106800875145,-49.7367468231911,-49.85902876439302,-51.467804228607314,-51.0508242888521,-48.911266993780075,-51.03761367010658,-49.349011627810484,-50.21940569273361,-49.298085760125105,-50.85104640240065,-49.887400901982325,-50.67126042295598,-50.89537061369689,-51.06612596359499,-51.28724788696278,-49.95309336988141,-48.212730455097415,-49.551111436241555,-49.66626822753731,-49.74870662619544,-48.68118847056912,-48.854492165899764,-50.009222488242415,-51.01159352275701,-49.20104679299013,-50.251501273476165,-48.057607646620916,-49.923391882181214,-48.026177286132054,-50.4294879695347,-50.58030555518132,-49.74179905822974,-48.49206148401712,-50.305039295407106,-51.04929986538772,-51.053705884564266,-50.011135452380344,-47.97179932469285,-51.164604584095734,-50.90628720202646,-51.16580847646127,-49.2600242602955,-49.772309442063104,-48.81147176039017,-50.4532191215947,-49.37414368039757,-49.815388615155705,-51.39454073096919,-50.21133072740631,-50.86202973998988,-50.63322041343413,-50.53530720560568,-50.935030021018804,-51.633839462678054,-49.25730373447181,-48.704940698125874,-49.293061144491396
